ID,Location Type,Species,Common Name,Space Type,Address,Street,Side,DBH,# of stems,Height,Space length,Space Width,Overhead Utilities,Hardscape,Cultivar,Date,Notes,X Coordinate,Y Coordinate,x,y
240856,Street,Styphnolobium japonicum,Japanese pagodatree,Median/Island,2701,LIBERTY HEIGHTS AVE,Front,5.2,1,15,>20,10,None,None, ,"5/23/2017, 8:00 PM", ,-76.65950658,39.32054292,1408663.5727802515,602511.4979844242
240860,Street,Styphnolobium japonicum,Japanese pagodatree,Median/Island,2501,LIBERTY HEIGHTS AVE,Front,5.3,1,15,>20,11,None,None, ,"5/23/2017, 8:00 PM", ,-76.65629841,39.31951339,1409572.6139411777,602139.9108010828
240867,Street,Acer rubrum,"maple, red",Tree Lawn,3307,LEIGHTON AVE,Front,23.4,1,55,>20,3,None,None, ,"5/23/2017, 8:00 PM",raise for clearance; poor root system,-76.65929531,39.31858611,1408726.0031015873,601798.9843175858
240872,Street,Liquidambar styraciflua,"sweetgum, American",Tree Lawn,3209,BURLEITH AVE,Front,18.2,1,50,>20,3,None,None, ,"5/23/2017, 8:00 PM",raise for clearance,-76.66062156,39.31827416,1408351.2029981762,601683.9648625851
240873,Street,Liquidambar styraciflua,"sweetgum, American",Tree Lawn,3305,BURLEITH AVE,Front,18.2,1,50,>20,3,None,None, ,"5/23/2017, 8:00 PM", ,-76.66011245,39.3190652,1408494.1679353416,601972.6227498353
240876,Street,Cornus kousa,"dogwood, Kousa",Open/Unrestricted,2401,LIBERTY HEIGHTS AVE,Rear,3,5,8,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65198367,39.31600252,1410798.2017130852,600865.7604622543
240877,Street,Zelkova serrata,"zelkova, Japanese",Tree Lawn,2401,LIBERTY HEIGHTS AVE,Rear,16.8,1,35,>20,3,None,None, ,"5/23/2017, 8:00 PM", ,-76.65503128,39.31581858,1409936.191298008,600795.4889492542
240878,Street,Ulmus parvifolia,"elm, Chinese",Median/Island,3310,TIOGA PKWY,Front,8.4,1,20,>20,>20,None,None, ,"5/23/2017, 8:00 PM",DBH at 2,-76.65685015,39.31903488,1409417.1746195108,601965.0335261673
240879,Street,Ginkgo biloba,ginkgo,Median/Island,3118,TIOGA PKWY,Front,2.1,1,12,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65848871,39.31795479,1408955.0679321736,601569.8889752626
240880,Street,Zelkova serrata,"zelkova, Japanese",Median/Island,3240,TIOGA PKWY,Front,34.9,1,55,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65788548,39.31847001,1409125.0318310857,601758.1904359162
240883,Street,Acer rubrum,"maple, red",Median/Island,3040,TIOGA PKWY,Front,2.9,1,12,>20,>20,None,None, ,"5/23/2017, 8:00 PM",cavity or decay,-76.659298,39.31704513,1408727.3357760906,601237.707881093
240884,Street,Acer rubrum,"maple, red",Median/Island,2401,LIBERTY HEIGHTS AVE,Side,2.3,1,15,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65908908,39.3171858,1408786.2533091754,601289.1647991687
240885,Street,Ulmus parvifolia,"elm, Chinese",Median/Island,3201,TIOGA PKWY,Front,6.7,1,22,>20,>20,None,None, ,"5/23/2017, 8:00 PM",DBH at 3,-76.65720631,39.31879134,1409316.7430618405,601875.9484025091
240886,Street,Ginkgo biloba,ginkgo,Median/Island,2401,LIBERTY HEIGHTS AVE,Side,2.8,1,16,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65832578,39.31799147,1409001.1140999198,601583.4230689257
240888,Street,Ulmus parvifolia,"elm, Chinese",Median/Island,2401,LIBERTY HEIGHTS AVE,Side,8.2,1,20,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65641983,39.31909197,1409538.8413709253,601986.2867645025
240889,Street,Acer rubrum,"maple, red",Tree Lawn,3230,TIOGA PKWY,Front,19.9,1,45,>20,5,None,None, ,"5/23/2017, 8:00 PM",dead leader,-76.65821169,39.31834065,1409032.9155455083,601710.7282605022
240891,Street,Platanus x acerifolia,"planetree, London",Tree Lawn,2401,LIBERTY HEIGHTS AVE,Side,23.8,1,60,>20,4,None,None, ,"5/23/2017, 8:00 PM", ,-76.65912717,39.31661986,1408776.2464394271,601082.9909989238
240892,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,2401,LIBERTY HEIGHTS AVE,Side,4.2,1,18,>20,>20,None,None, ,"5/23/2017, 8:00 PM",frost cracking,-76.65672139,39.31887275,1409453.8254648447,601906.1173054278
240894,Street,Pyrus calleryana,"pear, callery",Open/Unrestricted,2901,LIBERTY HEIGHTS AVE,Front,13,1,21,>20,>20,None,None, ,"5/23/2017, 8:00 PM",DBH estimated; vines >50%,-76.6622429,39.32124316,1407888.4903409183,602763.6736611724
240895,Street,Pyrus calleryana,"pear, callery",Open/Unrestricted,2901,LIBERTY HEIGHTS AVE,Front,8,1,20,>20,>20,None,None, ,"5/23/2017, 8:00 PM",DBH estimated; vines >50%,-76.6614828,39.32098501,1408103.877705425,602670.4418922514
240897,Street,Pyrus calleryana,"pear, callery",Open/Unrestricted,2901,LIBERTY HEIGHTS AVE,Front,8,1,18,>20,16,None,None, ,"5/23/2017, 8:00 PM",DBH estimated; vines >50%,-76.66293098,39.32143567,1407693.5665181726,602833.0731286705
240898,Street,Styphnolobium japonicum,Japanese pagodatree,Median/Island,2901,LIBERTY HEIGHTS AVE,Front,6,1,12,>20,11,None,None, ,"5/23/2017, 8:00 PM",signs of stress,-76.6607822,39.32094725,1408302.135511011,602657.4261702597
240900,Street,Fraxinus pennsylvanica,"ash, green",Median/Island,2901,LIBERTY HEIGHTS AVE,Front,3.2,1,15,>20,12,None,None, ,"5/23/2017, 8:00 PM",signs of stress,-76.66184035,39.32127822,1408002.3277116716,602776.8645796776
240902,Street,Ulmus rubra,"elm, slippery",Open/Unrestricted,3100,TOWANDA AVE,Front,15,2,45,>20,>20,None,None, ,"5/23/2017, 8:00 PM",behind fence; DBH estimated,-76.6593982,39.32065214,1408694.086826846,602551.3939020038
240903,Street,Platanus x acerifolia,"planetree, London",Median/Island,2901,LIBERTY HEIGHTS AVE,Front,10.7,1,23,>20,11,None,None, ,"5/23/2017, 8:00 PM",crown dieback,-76.6602624,39.32078563,1408449.4131035954,602599.1047645956
240904,Street,Liquidambar styraciflua,"sweetgum, American",Tree Lawn,3332,BURLEITH AVE,Front,12.7,1,40,18,2,None,None, ,"5/23/2017, 8:00 PM",raise for clearance,-76.65968891,39.31997786,1408612.756937012,602305.4908505082
240909,Street,Acer saccharum,"maple, sugar",Tree Lawn,3311,LEIGHTON AVE,Front,11.2,1,35,13,3,None,None, ,"5/23/2017, 8:00 PM", ,-76.65924397,39.31867712,1408740.4043195099,601832.1906160116
240913,Street,Platanus x acerifolia,"planetree, London",Tree Lawn,3114,LEIGHTON AVE,Front,24.9,1,45,>20,3,None,None, ,"5/23/2017, 8:00 PM",cavity or decay,-76.65986645,39.31789519,1408565.353160426,601546.7256357521
240917,Street,Zelkova serrata,"zelkova, Japanese",Tree Lawn,2401,LIBERTY HEIGHTS AVE,Rear,28.4,1,35,>20,5,None,None, ,"5/23/2017, 8:00 PM",poor root system; large leader or limb decay,-76.65819146,39.31593415,1409041.9197925925,600834.2204990834
240918,Street,Cornus kousa,"dogwood, Kousa",Open/Unrestricted,2401,LIBERTY HEIGHTS AVE,Rear,3,>5,8,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65231166,39.31586185,1410705.5962552577,600814.1696861684
240921,Street,Styphnolobium japonicum,Japanese pagodatree,Median/Island,3310,TIOGA PKWY,Front,4.3,1,15,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65695639,39.31899627,1409387.1694301665,601950.8560610861
240922,Street,Zelkova serrata,"zelkova, Japanese",Tree Lawn,2401,LIBERTY HEIGHTS AVE,Rear,16.7,1,35,>20,3,None,None, ,"5/23/2017, 8:00 PM", ,-76.65489581,39.31578382,1409974.5698301792,600782.9751947522
240923,Street,Tilia cordata,"linden, littleleaf",Median/Island,3236,TIOGA PKWY,Front,4.8,1,15,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65798887,39.31841374,1409095.857348755,601737.5868025869
240924,Street,Tilia cordata,"linden, littleleaf",Median/Island,2401,LIBERTY HEIGHTS AVE,Side,3.9,1,16,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.6590734,39.31625683,1408791.9550694227,600950.8193472624
240925,Street,Ginkgo biloba,ginkgo,Median/Island,3114,TIOGA PKWY,Front,3.1,1,15,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65855787,39.31788638,1408935.5925774276,601544.901164338
240926,Street,Ulmus americana,"elm, American",Median/Island,3006,TIOGA PKWY,Front,24.8,1,45,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65915611,39.31623532,1408768.5827408433,600942.8958066702
240927,Street,Acer rubrum,"maple, red",Median/Island,2401,LIBERTY HEIGHTS AVE,Side,20.7,1,45,>20,>20,None,None, ,"5/23/2017, 8:00 PM",large leader or limb decay,-76.65893008,39.31737722,1408830.9802538455,601359.0540950894
240928,Street,Gleditsia triacanthos inermis,"honeylocust, thornless",Median/Island,2401,LIBERTY HEIGHTS AVE,Side,7.8,1,30,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.6582559,39.31806373,1409020.7856485099,601609.8180292547
240929,Street,Quercus rubra,"oak, northern red",Median/Island,3036,TIOGA PKWY,Front,23.4,1,50,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65933009,39.31695521,1408718.3797572553,601204.9228416681
240930,Street,Ulmus parvifolia,"elm, Chinese",Median/Island,2401,LIBERTY HEIGHTS AVE,Side,6.7,1,19,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65708652,39.31884319,1409350.5632041693,601894.9621440023
240933,Street,Acer rubrum,"maple, red",Open/Unrestricted,3050,TIOGA PKWY,Front,19.8,1,35,16,>20,None,None, ,"5/23/2017, 8:00 PM",remove weed trees,-76.65920424,39.31733612,1408753.4685978442,601343.7952673435
240934,Street,Acer rubrum,"maple, red",Tree Lawn,3226,TIOGA PKWY,Front,23.7,1,55,17,6,None,None, ,"5/23/2017, 8:00 PM",dead leaders,-76.65829939,39.31826949,1409008.199387595,601684.7165015042
240936,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,2401,LIBERTY HEIGHTS AVE,Side,4.1,1,16,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65659946,39.31891853,1409488.2591230124,601922.9237022549
240938,Street,Pyrus calleryana,"pear, callery",Open/Unrestricted,2901,LIBERTY HEIGHTS AVE,Front,8.5,1,18,>20,>20,None,None, ,"5/23/2017, 8:00 PM",DBH estimated,-76.66235698,39.32124757,1407856.2082532644,602765.1615190953
240939,Street,Pyrus calleryana,"pear, callery",Open/Unrestricted,2901,LIBERTY HEIGHTS AVE,Front,9,1,22,>20,>20,None,None, ,"5/23/2017, 8:00 PM",DBH estimated; vines >50%,-76.66160901,39.32100707,1408068.1425406784,602678.3460759223
240941,Street,Pyrus calleryana,"pear, callery",Open/Unrestricted,2901,LIBERTY HEIGHTS AVE,Front,9,1,20,>20,15,None,None, ,"5/23/2017, 8:00 PM",DBH estimated,-76.66300799,39.32146711,1407671.7381497622,602844.444825083
240944,Street,Pinus strobus,"pine, eastern white",Open/Unrestricted,2700,LIBERTY HEIGHTS AVE,Front,24,2,50,>20,>20,None,None, ,"5/23/2017, 8:00 PM",behind fence; DBH estimated,-76.66288638,39.32175701,1407705.7531735897,602950.1631175876
240945,Street,Platanus x acerifolia,"planetree, London",Median/Island,2613,LIBERTY HEIGHTS AVE,Front,7.8,1,20,>20,10,None,None, ,"5/23/2017, 8:00 PM", ,-76.65915933,39.32043315,1408761.9630034268,602471.882250011
240946,Street,Styphnolobium japonicum,Japanese pagodatree,Median/Island,2523,LIBERTY HEIGHTS AVE,Front,7.6,1,18,>20,11,None,None, ,"5/23/2017, 8:00 PM", ,-76.65806318,39.3200777,1409072.5621197522,602343.575748086
240947,Street,Platanus x acerifolia,"planetree, London",Median/Island,2719,LIBERTY HEIGHTS AVE,Front,9.9,1,25,>20,11,None,None, ,"5/23/2017, 8:00 PM", ,-76.66012122,39.32073819,1408489.419257179,602581.9745495021
240948,Street,Liquidambar styraciflua,"sweetgum, American",Tree Lawn,3328,BURLEITH AVE,Front,15,1,35,>20,3,None,None, ,"5/23/2017, 8:00 PM",signs of stress,-76.65975451,39.31986698,1408594.348509252,602265.036863178
240956,Street,Acer rubrum,"maple, red",Tree Lawn,2504,W FOREST PARK AVE,Front,26.7,1,45,17,3,None,None, ,"5/23/2017, 8:00 PM",poor structure,-76.65809028,39.31913939,1409066.1766338348,602001.7831245959
240958,Street,Acer rubrum,"maple, red",Tree Lawn,2511,W FOREST PARK AVE,Front,30.3,1,60,12,4,None,None, ,"5/23/2017, 8:00 PM",poor root system,-76.65846319,39.31918131,1408960.6141809225,602016.6580948383
240959,Street,Styphnolobium japonicum,Japanese pagodatree,Tree Lawn,3313,BURLEITH AVE,Front,23.6,1,30,17,4,None,None, ,"5/23/2017, 8:00 PM",crown dieback,-76.65999836,39.31925551,1408526.1869001687,602042.0606030822
240960,Street,Acer rubrum,"maple, red",Tree Lawn,2601,W FOREST PARK AVE,Side,35.8,1,60,>20,3,Both,None, ,"5/23/2017, 8:00 PM",poor root system,-76.6591142,39.31910629,1408776.5358089209,601988.6446994245
240965,Street,Gleditsia triacanthos inermis,"honeylocust, thornless",Median/Island,3234,TIOGA PKWY,Front,8.3,1,22,>20,>20,None,None, ,"5/23/2017, 8:00 PM",DBH at 3,-76.65804662,39.31836244,1409079.5870400965,601718.8397928327
240966,Street,Ulmus parvifolia,"elm, Chinese",Median/Island,3310,TIOGA PKWY,Front,3.2,1,12,>20,>20,None,None, ,"5/23/2017, 8:00 PM",signs of stress,-76.65707547,39.31894276,1409353.5536837578,601931.2402866781
240967,Street,Acer rubrum,"maple, red",Median/Island,2401,LIBERTY HEIGHTS AVE,Side,11.2,1,25,>20,>20,None,None, ,"5/23/2017, 8:00 PM",DBH at 2,-76.65916609,39.31646535,1408765.445608005,601026.6725420058
240968,Street,Ulmus americana,"elm, American",Tree Lawn,2401,LIBERTY HEIGHTS AVE,Rear,32.9,1,45,>20,4,None,None, ,"5/23/2017, 8:00 PM", ,-76.65407653,39.31562384,1410206.5903635025,600725.5829210877
240971,Street,Acer rubrum,"maple, red",Median/Island,2401,LIBERTY HEIGHTS AVE,Side,18.2,1,35,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65819458,39.31812993,1409038.0444722623,601633.9938339293
240972,Street,Quercus rubra,"oak, northern red",Median/Island,2401,LIBERTY HEIGHTS AVE,Side,11.7,1,25,>20,>20,None,None, ,"5/23/2017, 8:00 PM",cavity or decay,-76.65876964,39.31752065,1408876.1753734201,601411.4640952498
240973,Street,Platanus x acerifolia,"planetree, London",Median/Island,3032,TIOGA PKWY,Front,17.9,1,55,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65933722,39.31685978,1408716.4922938347,601170.1548665911
240974,Street,Quercus rubra,"oak, northern red",Median/Island,2401,LIBERTY HEIGHTS AVE,Side,17.1,1,40,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.6569981,39.31888456,1409375.5211595,601910.125171423
240977,Street,Zelkova serrata,"zelkova, Japanese",Tree Lawn,2401,LIBERTY HEIGHTS AVE,Side,26.9,1,45,>20,5,None,None, ,"5/23/2017, 8:00 PM",large leader or limb decay,-76.65877264,39.31585632,1408877.5946619213,600805.257958591
240978,Street,Acer rubrum,"maple, red",Tree Lawn,3222,TIOGA PKWY,Front,26.8,1,60,>20,6,None,None, ,"5/23/2017, 8:00 PM", ,-76.65840136,39.31817958,1408979.4740513414,601651.8579714149
240979,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,2401,LIBERTY HEIGHTS AVE,Side,4.8,1,16,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.6564868,39.31894722,1409520.0933769196,601933.4912664294
240980,Street,Ulmus x,"elm, hybrid",Tree Lawn,2401,LIBERTY HEIGHTS AVE,Side,25.6,1,55,>20,4,None,None, ,"5/23/2017, 8:00 PM",dead leaders,-76.65916639,39.31672357,1408765.0099133402,601120.723863095
240981,Street,Pyrus calleryana,"pear, callery",Open/Unrestricted,2901,LIBERTY HEIGHTS AVE,Front,8.5,1,16,>20,>20,None,None, ,"5/23/2017, 8:00 PM",DBH estimated,-76.66243471,39.32130163,1407834.147273764,602784.769747585
240982,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,3201,TIOGA PKWY,Front,15.2,1,50,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.6575756,39.31846399,1409212.7094772607,601756.3265945017
240983,Street,Pyrus calleryana,"pear, callery",Open/Unrestricted,2901,LIBERTY HEIGHTS AVE,Front,13.5,1,25,>20,>20,None,None, ,"5/23/2017, 8:00 PM",DBH estimated; vines >50%,-76.66169243,39.32106609,1408044.4608295113,602699.7564661652
240985,Street,Pyrus calleryana,"pear, callery",Open/Unrestricted,2901,LIBERTY HEIGHTS AVE,Front,4.6,1,12,>20,14,None,None, ,"5/23/2017, 8:00 PM",vines >50%,-76.66308428,39.3214809,1407650.1348465085,602849.3880566657
240987,Street,Fraxinus pennsylvanica,"ash, green",Median/Island,2901,LIBERTY HEIGHTS AVE,Front,4,1,18,>20,12,None,None, ,"5/23/2017, 8:00 PM", ,-76.66159007,39.32120596,1408073.2307850868,602750.8068890125
240988,Street,Pinus strobus,"pine, eastern white",Open/Unrestricted,2700,LIBERTY HEIGHTS AVE,Front,22,1,55,>20,>20,None,None, ,"5/23/2017, 8:00 PM",behind fence; DBH estimated,-76.66281721,39.32174984,1407725.33023417,602947.623752594
240989,Street,Thuja spp.,arborvitae spp.,Open/Unrestricted,3100,TOWANDA AVE,Front,14,1,25,>20,>20,None,None, ,"5/23/2017, 8:00 PM",DBH estimated; vines >50%,-76.6587094,39.32044584,1408889.2357147634,602476.9790245891
240991,Street,Populus deltoides,"cottonwood, eastern",Natural Area,3100,TOWANDA AVE,Front,18,1,50,>20,>20,None,None, ,"5/23/2017, 8:00 PM",DBH estimated,-76.66000998,39.32084134,1408520.748590842,602619.6631224155
240992,Street,Liquidambar styraciflua,"sweetgum, American",Tree Lawn,3324,BURLEITH AVE,Front,15.3,1,45,18,3,None,None, ,"5/23/2017, 8:00 PM", ,-76.65981226,39.3197721,1408578.1372555941,602230.4181660116
240993,Street,Styphnolobium japonicum,Japanese pagodatree,Median/Island,2509,LIBERTY HEIGHTS AVE,Front,7.3,1,15,>20,11,None,None, ,"5/23/2017, 8:00 PM",DBH at 3,-76.65690592,39.31970536,1409400.4771463424,602209.1839565039
241002,Street,Acer rubrum,"maple, red",Tree Lawn,3322,LEIGHTON AVE,Front,25.4,1,50,12,3,None,None, ,"5/23/2017, 8:00 PM",signs of stress,-76.65915769,39.31901693,1408764.3517781794,601956.049292177
241005,Street,Styphnolobium japonicum,Japanese pagodatree,Tree Lawn,3319,BURLEITH AVE,Front,19.7,1,30,17,3,None,None, ,"5/23/2017, 8:00 PM",crown dieback,-76.65991209,39.31939838,1408550.4024029225,602094.1897639185
241008,Street,Gleditsia triacanthos inermis,"honeylocust, thornless",Median/Island,3230,TIOGA PKWY,Front,8.3,1,25,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65812434,39.31830176,1409057.680915922,601696.6557820886
241011,Street,Acer rubrum,"maple, red",Median/Island,3306,TIOGA PKWY,Front,15.2,1,25,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65726157,39.3188556,1409301.0209804177,601899.2971090823
241012,Street,Acer rubrum,"maple, red",Median/Island,2401,LIBERTY HEIGHTS AVE,Side,4,1,16,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65921101,39.31657348,1408752.589006424,601066.0067809224
241013,Street,Quercus rubra,"oak, northern red",Median/Island,3108,TIOGA PKWY,Front,13.6,1,35,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65871117,39.31771262,1408892.456508845,601481.4478791654
241015,Street,Tilia cordata,"linden, littleleaf",Median/Island,3000,TIOGA PKWY,Front,5.7,1,19,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65907126,39.31605107,1408792.8402382582,600875.8752714247
241016,Street,Quercus rubra,"oak, northern red",Median/Island,2401,LIBERTY HEIGHTS AVE,Side,17,1,30,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.6586798,39.31761332,1408901.4679737538,601445.3147493452
241017,Street,Tilia cordata,"linden, littleleaf",Median/Island,3024,TIOGA PKWY,Front,5.8,1,18,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65935362,39.31671635,1408712.0470927507,601117.8964409232
241019,Street,Ulmus parvifolia,"elm, Chinese",Median/Island,2401,LIBERTY HEIGHTS AVE,Side,7.9,1,20,>20,>20,None,None, ,"5/23/2017, 8:00 PM",DBH at 3,-76.65689899,39.31892759,1409403.5030589253,601925.9023708403
241020,Street,Zelkova serrata,"zelkova, Japanese",Tree Lawn,2401,LIBERTY HEIGHTS AVE,Side,29.2,1,40,>20,5,None,None, ,"5/23/2017, 8:00 PM",large leader or limb decay,-76.65883134,39.31598541,1408860.8092624247,600852.2135733366
241023,Street,Acer rubrum,"maple, red",Tree Lawn,3120,TIOGA PKWY,Front,27,1,60,>20,5,None,None, ,"5/23/2017, 8:00 PM", ,-76.65852044,39.31805877,1408945.9488559216,601607.7294507623
241024,Street,Ulmus x,"elm, hybrid",Tree Lawn,2401,LIBERTY HEIGHTS AVE,Side,24.2,1,55,>20,4,None,None, ,"5/23/2017, 8:00 PM",large leader or limb decay,-76.65917566,39.31684549,1408762.2215330899,601165.1191155016
241025,Street,Pyrus calleryana,"pear, callery",Open/Unrestricted,2901,LIBERTY HEIGHTS AVE,Front,8,1,18,>20,>20,None,None, ,"5/23/2017, 8:00 PM",DBH estimated; vines >50%,-76.66253239,39.32131597,1407806.4918172508,602789.8914564997
241026,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,3201,TIOGA PKWY,Front,16.6,1,45,>20,>20,None,None, ,"5/23/2017, 8:00 PM", ,-76.65730964,39.31860962,1409287.756571263,601809.6522752494
241027,Street,Pyrus calleryana,"pear, callery",Open/Unrestricted,2901,LIBERTY HEIGHTS AVE,Front,12.5,1,21,>20,>20,None,None, ,"5/23/2017, 8:00 PM",DBH estimated; vines >50%,-76.66179226,39.3210694,1408016.2148230076,602700.857513845
241028,Street,Ulmus rubra,"elm, slippery",Open/Unrestricted,2901,LIBERTY HEIGHTS AVE,Front,8.3,1,30,>20,16,None,None, ,"5/23/2017, 8:00 PM",vines >50%,-76.66312778,39.32151896,1407637.778572008,602863.2056143433
241032,Street,Cladrastis kentukea,yellowwood,Open/Unrestricted,3000,TOWANDA AVE,Rear,13,1,25,>20,15,None,None, ,"5/23/2017, 8:00 PM",DBH at 2,-76.65765838,39.32009611,1409187.0595941693,602350.7105763406
241033,Street,Fraxinus pennsylvanica,"ash, green",Median/Island,2901,LIBERTY HEIGHTS AVE,Front,1.7,1,10,>20,12,None,None, ,"5/23/2017, 8:00 PM", ,-76.66259118,39.32150438,1407789.607008502,602858.4533272535
241035,Street,Platanus x acerifolia,"planetree, London",Median/Island,2715,LIBERTY HEIGHTS AVE,Front,7.2,1,20,>20,11,None,None, ,"5/23/2017, 8:00 PM", ,-76.65996791,39.32068579,1408532.8614275008,602563.049062416
241038,Street,Ulmus x,"elm, hybrid",Tree Lawn,3209,LEIGHTON AVE,Front,7.2,1,30,12,3,None,None, ,"5/23/2017, 8:00 PM",raise for clearance,-76.65956199,39.31813487,1408651.1679494232,601634.3478358388
241042,Street,Acer rubrum,"maple, red",Tree Lawn,2512,W FOREST PARK AVE,Front,23.6,1,55,16,3,None,None, ,"5/23/2017, 8:00 PM",poor root system,-76.65834768,39.31923261,1408993.2246800065,602035.466128096
241046,Street,Acer rubrum,"maple, red",Tree Lawn,3314,LEIGHTON AVE,Front,19.1,1,50,>20,3,None,None, ,"5/23/2017, 8:00 PM",raise for clearance,-76.65927035,39.31882331,1408732.7412770838,601885.4070450068
