latitude,longitude,year,month,Enterococcus Bacteria (MPN/100mL) - A2LA Lab,Enterococcus Bacteria (MPN/100mL) - BWB Lab
39.283701,-76.603718,2012,10,1649.381930553772,
39.283701,-76.603718,2012,11,2154.830709675139,
39.283701,-76.603718,2012,12,2223.9834320825107,
39.283701,-76.603718,2013,4,653.1796936757647,
39.283701,-76.603718,2013,5,1133.3084339554716,
39.283701,-76.603718,2013,6,1836.0535300821252,
39.283701,-76.603718,2013,7,1299.0494677988943,
39.283701,-76.603718,2013,8,4816.82262331456,
39.283701,-76.603718,2013,9,1564.7371091360142,
39.283701,-76.603718,2013,10,2099.3034839232805,
39.283701,-76.603718,2013,11,1396.351015313306,
39.283701,-76.603718,2013,12,2099.32521395655,
39.283701,-76.603718,2014,4,635.6968459222769,
39.283701,-76.603718,2014,5,1538.3182051483811,
39.283701,-76.603718,2014,6,1776.79371593743,
39.283701,-76.603718,2014,7,1452.180648181167,
39.283701,-76.603718,2014,8,39975.31942310975,
39.283701,-76.603718,2014,9,8703.850662149092,
39.283701,-76.603718,2014,10,2569.8482019406515,
39.283701,-76.603718,2014,11,1746.0365552666053,
39.283701,-76.603718,2014,12,2134.4651086240947,
39.283701,-76.603718,2015,4,641.3271950882689,
39.283701,-76.603718,2015,5,1593.8843812286027,
39.283701,-76.603718,2015,6,1685.2628863714863,
39.283701,-76.603718,2015,7,1439.291953769373,
39.283701,-76.603718,2015,8,22468.126536098312,
39.283701,-76.603718,2015,9,9040.57794420728,
39.283701,-76.603718,2015,10,2341.4409968628083,
39.283701,-76.603718,2015,11,1895.9566442344653,
39.283701,-76.603718,2015,12,2126.668312486285,
39.283701,-76.603718,2016,4,501.6648370638578,
39.283701,-76.603718,2016,5,1358.8932517490532,
39.283701,-76.603718,2016,6,1376.1156537936045,
39.283701,-76.603718,2016,7,1267.1171647556096,
39.283701,-76.603718,2016,8,30998.408410138247,
39.283701,-76.603718,2016,9,10756.25574087119,
39.283701,-76.603718,2016,10,1352.4601577869405,
39.283701,-76.603718,2016,11,2044.8099137196016,
39.283701,-76.603718,2016,12,2233.8440860215055,
39.283701,-76.603718,2017,4,679.48620837842,
39.283701,-76.603718,2017,5,1437.8303968687576,
39.283701,-76.603718,2017,6,1488.8616633305144,
39.283701,-76.603718,2017,7,1407.564140322202,
39.283701,-76.603718,2017,8,39684.44096688855,
39.283701,-76.603718,2017,9,10050.552556993613,
39.283701,-76.603718,2017,10,2222.7590768905184,
39.283701,-76.603718,2017,11,1940.950242709963,
39.283701,-76.603718,2017,12,2135.8772218564845,
39.283701,-76.603718,2018,4,635.7941476924474,
39.283701,-76.603718,2018,5,1196.9054438571666,
39.283701,-76.603718,2018,6,1158.8606843973078,
39.283701,-76.603718,2018,7,1230.9718919484035,
39.283701,-76.603718,2018,8,61238.65900750981,
39.283701,-76.603718,2018,9,6807.396572541373,
39.283701,-76.603718,2018,10,2250.4460030135424,
39.283701,-76.603718,2018,11,2309.9567112586906,
39.283701,-76.603718,2018,12,2116.874039938556,
39.283701,-76.603718,2019,4,602.5450618790342,
39.283701,-76.603718,2019,5,1750.322933830721,
39.283701,-76.603718,2019,6,1550.4844668604821,1565.0
39.283701,-76.603718,2019,7,1301.0999938062826,52.0
39.283701,-76.603718,2019,8,22869.55463816351,3381.5
39.283701,-76.603718,2019,9,8096.468776167594,
39.283701,-76.603718,2019,10,2667.3056983461183,959.0
39.283701,-76.603718,2019,11,1803.0118286677518,52.0
39.283701,-76.603718,2019,12,2145.454246214615,
39.283701,-76.603718,2020,4,1013.0627427583936,
39.283701,-76.603718,2020,5,1492.9032454740989,10.0
39.283701,-76.603718,2020,6,2054.8333015659914,153.5
39.283701,-76.603718,2020,7,1384.1337086776925,5743.5
39.283701,-76.603718,2020,8,52129.43586789555,6819.666666666667
39.283701,-76.603718,2020,9,587.5,2603.0
